contractSymbol;Last Trade Date (EDT);strike;lastPrice;bid;ask;change;percentChange;volume;openInterest;impliedVolatility;inTheMoney;type;expiration;days_to_exp;258.02
AAPL260821C00330000;10/01/2025 12:15;330;5.35;5.4;5.55;0;0.00%;1;120;25.61%;FALSE;call;21/08/2026;320;
AAPL260821C00340000;10/03/2025 11:32;340;4.4;4.2;4.3;-0.1;-2.22%;3;525;25.42%;FALSE;call;21/08/2026;320;
AAPL260821C00350000;10/03/2025 09:30;350;3.3;3.25;3.35;0;0.00%;2;66;25.33%;FALSE;call;21/08/2026;320;
AAPL260821P00110000;9/22/2025 12:11 PM;110;0.38;0.41;0.49;0;0.00%;102;149;44.07%;FALSE;put;21/08/2026;320;
AAPL260821P00115000;9/18/2025 10:27 AM;115;0.58;0.48;0.56;0;0.00%;1;20;42.82%;FALSE;put;21/08/2026;320;
AAPL260821P00120000;9/29/2025 10:14 AM;120;0.59;0.55;0.64;0;0.00%;1;528;41.65%;FALSE;put;21/08/2026;320;
AAPL260821P00125000;10/01/2025 09:44;125;0.67;0.66;0.74;0;0.00%;10;23;40.63%;FALSE;put;21/08/2026;320;
AAPL260821P00130000;9/22/2025 11:13 AM;130;0.78;0.77;0.82;0;0.00%;1;23;39.33%;FALSE;put;21/08/2026;320;
AAPL260821P00135000;9/24/2025 12:48 PM;135;1.02;0.89;0.97;0;0.00%;3;30;38.55%;FALSE;put;21/08/2026;320;
AAPL260821P00140000;9/29/2025 3:50 PM;140;1.09;1.04;1.14;0;0.00%;1;7;37.77%;FALSE;put;21/08/2026;320;
AAPL260821P00145000;9/29/2025 3:20 PM;145;1.31;1.21;1.28;0;0.00%;2;16;36.69%;FALSE;put;21/08/2026;320;
AAPL260821P00150000;9/29/2025 3:34 PM;150;1.4;1.41;1.47;-0.11;-7.28%;1;40;35.83%;FALSE;put;21/08/2026;320;
AAPL260821P00155000;10/01/2025 13:17;155;1.68;1.63;1.7;0;0.00%;1;104;35.06%;FALSE;put;21/08/2026;320;
AAPL260821P00160000;10/03/2025 14:28;160;1.86;1.89;1.95;-0.05;-2.62%;4;424;34.27%;FALSE;put;21/08/2026;320;
AAPL260821P00165000;10/03/2025 14:28;165;2.2;2.16;2.24;-0.11;-4.76%;2;179;33.51%;FALSE;put;21/08/2026;320;
AAPL260821P00170000;9/29/2025 2:40 PM;170;2.67;2.5;2.57;0;0.00%;17;463;32.78%;FALSE;put;21/08/2026;320;
AAPL260821P00175000;10/03/2025 10:40;175;2.88;2.85;2.95;-0.07;-2.37%;1;183;32.10%;FALSE;put;21/08/2026;320;
AAPL260821P00180000;9/30/2025 11:40 AM;180;3.31;3.25;3.35;-0.16;-4.61%;1;490;31.35%;FALSE;put;21/08/2026;320;
AAPL260821P00185000;9/26/2025 10:01 AM;185;3.85;3.7;3.85;0;0.00%;10;117;30.74%;FALSE;put;21/08/2026;320;
AAPL260821P00190000;10/02/2025 11:03;190;4.4;4.25;4.35;0;0.00%;23;171;30.01%;FALSE;put;21/08/2026;320;
AAPL260821P00195000;10/02/2025 15:54;195;4.9;4.85;4.95;-0.1;-2.00%;3;350;29.36%;FALSE;put;21/08/2026;320;
AAPL260821P00200000;10/03/2025 10:14;200;5.55;5.5;5.65;-0.1;-1.77%;27;956;28.79%;FALSE;put;21/08/2026;320;
AAPL260821P00210000;10/02/2025 11:28;210;7.02;7.05;7.2;-0.13;-1.82%;1;666;27.51%;FALSE;put;21/08/2026;320;
AAPL260821P00220000;10/03/2025 12:19;220;8.93;9;9.2;-0.42;-4.49%;7;760;26.38%;FALSE;put;21/08/2026;320;
AAPL260821P00230000;10/03/2025 14:48;230;11.55;11.4;11.6;-0.03;-0.26%;12;917;25.22%;FALSE;put;21/08/2026;320;
AAPL260821P00240000;10/03/2025 15:00;240;14.35;14.3;14.55;-0.3;-2.05%;22;648;24.13%;FALSE;put;21/08/2026;320;
AAPL260821P00250000;10/03/2025 14:55;250;18;17.85;18.05;-0.5;-2.70%;5;67;23.02%;FALSE;put;21/08/2026;320;
AAPL260821P00260000;10/03/2025 15:31;260;22.2;22;22.2;-0.25;-1.11%;12;213;21.92%;TRUE;put;21/08/2026;320;
AAPL260821P00270000;10/03/2025 14:54;270;26.84;26.8;27.1;-0.66;-2.40%;45;65;20.87%;TRUE;put;21/08/2026;320;
AAPL260821P00280000;10/03/2025 15:27;280;32.8;32.45;32.75;-0.34;-1.03%;4;19;19.79%;TRUE;put;21/08/2026;320;
AAPL260821P00290000;10/03/2025 15:29;290;39.26;38.6;39.35;-0.85;-2.12%;8;8;18.89%;TRUE;put;21/08/2026;320;
AAPL260821P00300000;10/03/2025 09:36;300;46.22;45.9;46.85;-1.17;-2.47%;6;7;18.18%;TRUE;put;21/08/2026;320;
AAPL260821P00310000;9/30/2025 1:00 PM;310;57.6;53.9;54.85;0;0.00%;2;25;17.19%;TRUE;put;21/08/2026;320;
AAPL260821P00320000;9/22/2025 2:48 PM;320;65.1;62.4;63.4;0;0.00%;50;50;15.96%;TRUE;put;21/08/2026;320;
AAPL260821P00330000;10/03/2025 11:44;330;71.5;71.75;73;-27.65;-27.89%;2;0;16.42%;TRUE;put;21/08/2026;320;
AAPL260821P00340000;09/04/2025 15:56;340;100.26;81.15;82.9;0;0.00%;0;0;17.58%;TRUE;put;21/08/2026;320;
AAPL260918C00050000;09/10/2025 11:43;50;178.3;208;210.7;0;0.00%;4;21;92.72%;TRUE;call;18/09/2026;348;
AAPL260918C00055000;9/22/2025 10:35 AM;55;199.27;203.15;206;0;0.00%;25;66;89.99%;TRUE;call;18/09/2026;348;
AAPL260918C00060000;8/21/2025 11:55 AM;60;167.69;196;198.65;0;0.00%;0;12;72.75%;TRUE;call;18/09/2026;348;
AAPL260918C00065000;8/25/2025 2:54 PM;65;164.78;191.15;193.95;0;0.00%;1;1;73.39%;TRUE;call;18/09/2026;348;
AAPL260918C00070000;09/09/2025 10:43;70;168.21;188.85;191.5;0;0.00%;2;3;81.49%;TRUE;call;18/09/2026;348;
AAPL260918C00075000;6/13/2025 9:52 AM;75;125.2;0;0;0;0.00%;0;0;0.00%;TRUE;call;18/09/2026;348;
AAPL260918C00080000;9/24/2025 2:06 PM;80;174.5;179.35;181.9;0;0.00%;82;84;76.66%;TRUE;call;18/09/2026;348;
AAPL260918C00085000;9/19/2025 9:50 AM;85;158.77;174.7;177.2;0;0.00%;1;29;74.93%;TRUE;call;18/09/2026;348;
AAPL260918C00090000;9/26/2025 1:11 PM;90;170;169.75;172.3;0;0.00%;1;12;71.80%;TRUE;call;18/09/2026;348;
AAPL260918C00095000;08/11/2025 15:05;95;136.5;162.5;165.3;0;0.00%;8;13;53.63%;TRUE;call;18/09/2026;348;
AAPL260918C00100000;10/01/2025 09:59;100;160.1;160.4;162.65;0;0.00%;400;188;67.71%;TRUE;call;18/09/2026;348;
AAPL260918C00105000;08/05/2025 15:51;105;102.78;153;155.8;0;0.00%;1;14;52.81%;TRUE;call;18/09/2026;348;
AAPL260918C00110000;09/02/2025 11:39;110;122;150.65;153.25;0;0.00%;5;18;63.45%;TRUE;call;18/09/2026;348;
AAPL260918C00115000;09/10/2025 13:19;115;117.5;145.9;148.35;0;0.00%;5;28;61.25%;TRUE;call;18/09/2026;348;
AAPL260918C00120000;9/15/2025 12:15 PM;120;121.92;141.3;143.9;0;0.00%;1;10;60.19%;TRUE;call;18/09/2026;348;
AAPL260918C00125000;9/26/2025 2:56 PM;125;136.47;137.1;139;0;0.00%;3;602;58.97%;TRUE;call;18/09/2026;348;
AAPL260918C00130000;9/22/2025 2:37 PM;130;131.35;132.15;134.35;0;0.00%;1;14;56.92%;TRUE;call;18/09/2026;348;
AAPL260918C00135000;10/03/2025 12:18;135;129.67;127.2;129.85;22.82;21.36%;6;8;55.14%;TRUE;call;18/09/2026;348;
AAPL260918C00140000;9/19/2025 12:26 PM;140;110.81;122.85;124.75;0;0.00%;1;39;53.38%;TRUE;call;18/09/2026;348;
AAPL260918C00145000;9/22/2025 9:30 AM;145;110.2;118.55;120.1;0;0.00%;2;30;52.29%;TRUE;call;18/09/2026;348;
AAPL260918C00150000;10/01/2025 10:38;150;112.5;113.6;115.85;0;0.00%;2;54;50.84%;TRUE;call;18/09/2026;348;
AAPL260918C00155000;9/22/2025 12:19 PM;155;109.95;109;110.9;2.95;2.76%;2;45;51.13%;TRUE;call;18/09/2026;348;
AAPL260918C00160000;9/24/2025 10:35 AM;160;100.2;104.55;106.65;0;0.00%;5;93;50.29%;TRUE;call;18/09/2026;348;
AAPL260918C00165000;10/03/2025 11:28;165;101.4;100.55;101.75;2.55;2.58%;1;101;48.09%;TRUE;call;18/09/2026;348;
AAPL260918C00170000;10/03/2025 14:39;170;96.78;96.15;97;3.17;3.39%;6;142;46.22%;TRUE;call;18/09/2026;348;
AAPL260918C00175000;10/01/2025 14:33;175;90.7;91.7;92.6;0;0.00%;4;177;45.02%;TRUE;call;18/09/2026;348;
AAPL260918C00180000;10/02/2025 10:45;180;86.62;87.35;88.15;0;0.00%;1;228;43.69%;TRUE;call;18/09/2026;348;
AAPL260918C00185000;10/03/2025 10:45;185;83.6;83.05;83.8;1.45;1.77%;3;88;42.50%;TRUE;call;18/09/2026;348;
AAPL260918C00190000;10/03/2025 15:39;190;79.01;78.65;79.65;1.57;2.03%;12;367;41.58%;TRUE;call;18/09/2026;348;
AAPL260918C00195000;10/03/2025 14:25;195;75.49;74.55;75.3;2.49;3.41%;6;844;40.30%;TRUE;call;18/09/2026;348;
AAPL260918C00200000;10/03/2025 12:03;200;71;70.65;71.05;1.27;1.82%;19;1,602;39.12%;TRUE;call;18/09/2026;348;
AAPL260918C00205000;10/03/2025 15:26;205;66.78;66.6;67;0.26;0.39%;29;1,441;38.17%;TRUE;call;18/09/2026;348;
AAPL260918C00210000;10/03/2025 14:56;210;63.25;62.6;63;0.34;0.54%;17;2,123;37.22%;TRUE;call;18/09/2026;348;
AAPL260918C00215000;10/03/2025 13:11;215;59.5;58.55;59.2;0.56;0.95%;12;542;36.45%;TRUE;call;18/09/2026;348;
AAPL260918C00220000;10/03/2025 15:09;220;55.27;54.95;55.4;0.48;0.88%;17;1,588;35.59%;TRUE;call;18/09/2026;348;
AAPL260918C00225000;10/03/2025 15:17;225;51.61;51.05;51.7;0.37;0.72%;11;708;34.77%;TRUE;call;18/09/2026;348;
AAPL260918C00230000;10/03/2025 15:00;230;48.4;47.75;48.1;0.99;2.09%;34;2,119;33.97%;TRUE;call;18/09/2026;348;
AAPL260918C00235000;10/03/2025 14:56;235;44.9;44.2;44.65;0.3;0.67%;39;1,816;33.25%;TRUE;call;18/09/2026;348;
AAPL260918C00240000;10/03/2025 15:23;240;41.15;40.95;41.4;-0.05;-0.12%;41;2,851;32.65%;TRUE;call;18/09/2026;348;
AAPL260918C00245000;10/03/2025 14:57;245;38.3;37.75;38.25;0.12;0.31%;16;1,221;32.04%;TRUE;call;18/09/2026;348;
AAPL260918C00250000;10/03/2025 14:40;250;34.9;34.7;35.2;-0.13;-0.37%;16;2,992;31.42%;TRUE;call;18/09/2026;348;
AAPL260918C00255000;10/03/2025 15:45;255;32.16;31.8;32.2;0.28;0.88%;67;1,023;30.75%;TRUE;call;18/09/2026;348;
AAPL260918C00260000;10/03/2025 15:46;260;29.23;29.05;29.3;0.23;0.79%;56;3,523;30.07%;FALSE;call;18/09/2026;348;
AAPL260918C00265000;10/03/2025 15:57;265;26.45;26.45;26.65;-0.27;-1.01%;809;864;29.51%;FALSE;call;18/09/2026;348;
AAPL260918C00270000;10/03/2025 15:54;270;23.9;24;24.2;-0.17;-0.71%;139;2,836;29.04%;FALSE;call;18/09/2026;348;
AAPL260918C00275000;10/03/2025 14:17;275;21.9;21.7;21.9;-0.12;-0.54%;48;2,100;28.58%;FALSE;call;18/09/2026;348;
AAPL260918C00280000;10/03/2025 15:53;280;19.51;19.55;19.75;-0.37;-1.86%;182;1,531;28.15%;FALSE;call;18/09/2026;348;
AAPL260918C00285000;10/03/2025 10:19;285;17.9;17.55;17.75;0.25;1.42%;108;1,429;27.75%;FALSE;call;18/09/2026;348;
AAPL260918C00290000;10/03/2025 12:08;290;15.95;15.75;15.95;0.07;0.44%;97;1,002;27.42%;FALSE;call;18/09/2026;348;
AAPL260918C00295000;10/03/2025 14:45;295;14.4;14.1;14.25;0.15;1.05%;71;961;27.07%;FALSE;call;18/09/2026;348;
AAPL260918C00300000;10/03/2025 15:57;300;12.6;12.55;12.75;-0.06;-0.47%;10,183;2,252;26.80%;FALSE;call;18/09/2026;348;
AAPL260918C00310000;10/03/2025 13:55;310;10.11;9.95;10.1;0.11;1.10%;2,073;1,030;26.29%;FALSE;call;18/09/2026;348;
AAPL260918C00320000;10/03/2025 14:41;320;8.05;7.85;8;0.5;6.62%;98;917;25.94%;FALSE;call;18/09/2026;348;
AAPL260918C00330000;10/03/2025 14:14;330;6.2;6.15;6.3;-0.2;-3.13%;71;1,371;25.66%;FALSE;call;18/09/2026;348;
AAPL260918C00340000;10/03/2025 14:02;340;4.9;4.85;4.95;-0.05;-1.01%;2;329;25.45%;FALSE;call;18/09/2026;348;
AAPL260918C00350000;10/02/2025 15:44;350;3.88;3.8;3.95;0;0.00%;17;319;25.42%;FALSE;call;18/09/2026;348;
AAPL260918C00360000;10/02/2025 10:47;360;3.05;3;3.1;0.07;2.35%;4;150;25.31%;FALSE;call;18/09/2026;348;
AAPL260918C00370000;10/02/2025 10:47;370;2.45;2.38;2.45;0.12;5.15%;12;212;25.28%;FALSE;call;18/09/2026;348;
AAPL260918C00380000;10/03/2025 11:42;380;1.95;1.88;1.96;0.1;5.41%;11;99;25.34%;FALSE;call;18/09/2026;348;
AAPL260918C00390000;10/02/2025 10:47;390;1.53;1.5;1.59;0;0.00%;27;196;25.47%;FALSE;call;18/09/2026;348;
AAPL260918C00400000;10/03/2025 15:51;400;1.23;1.21;1.27;-0.02;-1.60%;11;1,686;25.53%;FALSE;call;18/09/2026;348;
AAPL260918P00050000;10/03/2025 09:30;50;0.06;0.02;0.08;0.02;50.00%;1;417;60.16%;FALSE;put;18/09/2026;348;
AAPL260918P00055000;09/03/2025 15:24;55;0.08;0.03;0.11;0;0.00%;1;64;58.59%;FALSE;put;18/09/2026;348;
AAPL260918P00060000;8/13/2025 9:30 AM;60;0.08;0.05;0.14;0;0.00%;3;15;57.13%;FALSE;put;18/09/2026;348;
AAPL260918P00065000;09/04/2025 11:51;65;0.13;0.08;0.16;0;0.00%;1;2;55.47%;FALSE;put;18/09/2026;348;
AAPL260918P00070000;9/17/2025 11:57 AM;70;0.16;0.11;0.19;0;0.00%;20;128;53.96%;FALSE;put;18/09/2026;348;
AAPL260918P00075000;8/20/2025 9:30 AM;75;0.2;0.14;0.22;0;0.00%;10;52;52.34%;FALSE;put;18/09/2026;348;
AAPL260918P00080000;9/18/2025 1:03 PM;80;0.22;0.17;0.21;0;0.00%;1;10;50.00%;FALSE;put;18/09/2026;348;
AAPL260918P00085000;7/23/2025 10:05 AM;85;0.51;0.21;0.26;0;0.00%;1;21;49.46%;FALSE;put;18/09/2026;348;
AAPL260918P00090000;8/21/2025 12:35 PM;90;0.39;0.25;0.34;0;0.00%;10;46;48.78%;FALSE;put;18/09/2026;348;
AAPL260918P00095000;09/03/2025 10:10;95;0.42;0.3;0.36;0;0.00%;1;48;46.83%;FALSE;put;18/09/2026;348;
AAPL260918P00100000;9/16/2025 10:09 AM;100;0.44;0.34;0.4;0;0.00%;1;383;45.24%;FALSE;put;18/09/2026;348;
AAPL260918P00105000;10/02/2025 12:17;105;0.42;0.41;0.46;0;0.00%;10;240;43.97%;FALSE;put;18/09/2026;348;
AAPL260918P00110000;9/29/2025 10:14 AM;110;0.52;0.48;0.53;0;0.00%;1;135;42.77%;FALSE;put;18/09/2026;348;
AAPL260918P00115000;10/01/2025 13:09;115;0.6;0.57;0.62;0;0.00%;10;369;41.75%;FALSE;put;18/09/2026;348;
AAPL260918P00120000;9/25/2025 2:47 PM;120;0.69;0.66;0.72;0;0.00%;1;1,070;40.74%;FALSE;put;18/09/2026;348;
AAPL260918P00125000;10/02/2025 14:52;125;0.79;0.77;0.83;0;0.00%;10;32;39.72%;FALSE;put;18/09/2026;348;
AAPL260918P00130000;10/03/2025 12:04;130;0.94;0.91;0.96;0;0.00%;2;319;38.79%;FALSE;put;18/09/2026;348;
AAPL260918P00135000;9/30/2025 2:28 PM;135;1.14;1.05;1.11;0;0.00%;10;43;37.90%;FALSE;put;18/09/2026;348;
AAPL260918P00140000;10/02/2025 12:09;140;1.19;1.22;1.27;0;0.00%;12;217;36.99%;FALSE;put;18/09/2026;348;
AAPL260918P00145000;10/03/2025 14:28;145;1.43;1.4;1.46;-0.05;-3.38%;2;643;36.15%;FALSE;put;18/09/2026;348;
AAPL260918P00150000;10/02/2025 10:43;150;1.66;1.62;1.68;0.05;3.11%;12;2,051;35.35%;FALSE;put;18/09/2026;348;
AAPL260918P00155000;10/03/2025 14:29;155;1.84;1.86;1.92;-0.04;-2.13%;2;940;34.55%;FALSE;put;18/09/2026;348;
AAPL260918P00160000;10/03/2025 09:43;160;2.11;2.14;2.2;-0.04;-1.86%;2;3,165;33.80%;FALSE;put;18/09/2026;348;
AAPL260918P00165000;10/02/2025 10:46;165;2.43;2.44;2.5;0;0.00%;2;2,310;33.01%;FALSE;put;18/09/2026;348;
AAPL260918P00170000;10/02/2025 14:28;170;2.8;2.79;2.87;0;0.00%;29;2,683;32.35%;FALSE;put;18/09/2026;348;
AAPL260918P00175000;10/01/2025 13:06;175;3.25;3.15;3.25;0;0.00%;3;1,787;31.60%;FALSE;put;18/09/2026;348;
AAPL260918P00180000;10/03/2025 09:55;180;3.61;3.6;3.7;-0.11;-2.96%;2;1,571;30.94%;FALSE;put;18/09/2026;348;
AAPL260918P00185000;10/03/2025 15:12;185;4.15;4.1;4.2;0;0.00%;18;1,580;30.27%;FALSE;put;18/09/2026;348;
AAPL260918P00190000;10/02/2025 15:04;190;4.8;4.65;4.8;0.05;1.05%;1;1,889;29.71%;FALSE;put;18/09/2026;348;
AAPL260918P00195000;10/03/2025 10:36;195;5.35;5.3;5.4;0;0.00%;3;2,971;29.02%;FALSE;put;18/09/2026;348;
AAPL260918P00200000;10/02/2025 13:24;200;6;6;6.1;-0.1;-1.64%;1;7,100;28.40%;FALSE;put;18/09/2026;348;
AAPL260918P00205000;10/02/2025 12:06;205;6.74;6.75;6.9;-0.06;-0.88%;2;3,922;27.83%;FALSE;put;18/09/2026;348;
AAPL260918P00210000;10/03/2025 15:25;210;7.75;7.65;7.8;-0.08;-1.02%;7;1,888;27.29%;FALSE;put;18/09/2026;348;
AAPL260918P00215000;10/03/2025 12:54;215;8.5;8.6;8.75;-0.25;-2.86%;18;1,577;26.69%;FALSE;put;18/09/2026;348;
AAPL260918P00220000;10/03/2025 09:43;220;9.8;9.65;9.85;-0.25;-2.49%;2;895;26.16%;FALSE;put;18/09/2026;348;
AAPL260918P00225000;10/03/2025 15:54;225;11.1;10.85;11.05;0.1;0.91%;10;2,019;25.63%;FALSE;put;18/09/2026;348;
AAPL260918P00230000;10/03/2025 15:54;230;12.4;12.15;12.35;0.01;0.08%;74;1,022;25.08%;FALSE;put;18/09/2026;348;
AAPL260918P00235000;10/03/2025 14:54;235;13.64;13.55;13.75;-0.23;-1.66%;11;959;24.51%;FALSE;put;18/09/2026;348;
AAPL260918P00240000;10/03/2025 15:57;240;15.3;15.1;15.2;-0.1;-0.65%;39;1,100;23.86%;FALSE;put;18/09/2026;348;
AAPL260918P00245000;10/03/2025 15:40;245;16.99;16.7;16.95;-0.09;-0.53%;33;177;23.38%;FALSE;put;18/09/2026;348;
AAPL260918P00250000;10/03/2025 15:46;250;18.75;18.6;18.8;-0.23;-1.21%;75;2,591;22.85%;FALSE;put;18/09/2026;348;
AAPL260918P00255000;10/03/2025 15:48;255;20.75;20.6;20.75;-0.2;-0.95%;2,084;554;22.27%;FALSE;put;18/09/2026;348;
AAPL260918P00260000;10/03/2025 15:54;260;23.1;22.7;22.95;0.07;0.30%;813;388;21.78%;TRUE;put;18/09/2026;348;
AAPL260918P00265000;10/03/2025 15:46;265;25.25;24.85;25.3;-0.3;-1.17%;800;124;21.26%;TRUE;put;18/09/2026;348;
AAPL260918P00270000;10/03/2025 15:43;270;27.75;27.55;27.8;-0.47;-1.67%;91;147;20.71%;TRUE;put;18/09/2026;348;
AAPL260918P00275000;10/03/2025 14:48;275;30.29;30.3;30.6;-0.47;-1.53%;12;37;20.28%;TRUE;put;18/09/2026;348;
AAPL260918P00280000;10/03/2025 14:53;280;33.19;33.15;33.5;-0.36;-1.07%;12;21;19.77%;TRUE;put;18/09/2026;348;
AAPL260918P00285000;10/03/2025 14:54;285;36.2;36.25;37.05;-0.4;-1.09%;16;23;19.75%;TRUE;put;18/09/2026;348;
AAPL260918P00290000;10/03/2025 12:44;290;39.4;39.5;40.45;-0.85;-2.11%;14;85;19.38%;TRUE;put;18/09/2026;348;
AAPL260918P00295000;10/03/2025 12:19;295;42.68;42.65;43.55;-3.52;-7.62%;8;9;18.44%;TRUE;put;18/09/2026;348;
AAPL260918P00300000;10/03/2025 11:59;300;46.67;46.3;47.15;-5.27;-10.15%;4;15;17.84%;TRUE;put;18/09/2026;348;
AAPL260918P00310000;10/03/2025 12:09;310;54.34;54.05;55.1;-5.94;-9.85%;8;4;16.92%;TRUE;put;18/09/2026;348;
AAPL260918P00320000;10/03/2025 12:13;320;62.8;62.35;63.65;-2.78;-4.24%;4;41;15.92%;TRUE;put;18/09/2026;348;
AAPL260918P00350000;08/08/2025 09:47;350;129.45;93.5;95.75;0;0.00%;10;0;25.15%;TRUE;put;18/09/2026;348;
AAPL260918P00360000;9/22/2025 12:02 PM;360;103.94;101.05;102.7;0;0.00%;0;0;18.71%;TRUE;put;18/09/2026;348;
AAPL260918P00400000;9/16/2025 2:15 PM;400;161;140.9;143.1;0;0.00%;10;0;25.10%;TRUE;put;18/09/2026;348;
AAPL261218C00005000;9/22/2025 2:19 PM;5;249.2;251.3;254.5;0;0.00%;1;5;238.38%;TRUE;call;18/12/2026;439;
AAPL261218C00010000;9/25/2025 2:39 PM;10;245.23;246.45;249.55;0;0.00%;10;15;181.79%;TRUE;call;18/12/2026;439;
AAPL261218C00015000;6/23/2025 9:37 AM;15;186.06;238.95;242.35;0;0.00%;4;5;0.00%;TRUE;call;18/12/2026;439;
AAPL261218C00020000;10/01/2025 14:06;20;237.07;236.7;239.8;0;0.00%;1;7;99.61%;TRUE;call;18/12/2026;439;
AAPL261218C00025000;07/09/2025 13:23;25;184.65;229.35;232.75;0;0.00%;1;2;0.00%;TRUE;call;18/12/2026;439;
AAPL261218C00030000;08/12/2025 09:41;30;199.1;224.7;227.9;0;0.00%;2;10;0.00%;TRUE;call;18/12/2026;439;
AAPL261218C00035000;04/09/2025 11:27;35;146.2;162.8;166.55;0;0.00%;1;3;0.00%;TRUE;call;18/12/2026;439;
AAPL261218C00040000;5/27/2025 1:01 PM;40;161.68;160.5;164.55;0;0.00%;3;5;0.00%;TRUE;call;18/12/2026;439;
AAPL261218C00045000;05/06/2025 13:35;45;156.53;155.9;159.8;0;0.00%;1;57;0.00%;TRUE;call;18/12/2026;439;
AAPL261218C00050000;9/29/2025 11:22 AM;50;205.5;207.8;211.7;0;0.00%;1;1,985;86.82%;TRUE;call;18/12/2026;439;
AAPL261218C00060000;09/03/2025 14:11;60;179.31;198.6;201.7;0;0.00%;1;302;80.62%;TRUE;call;18/12/2026;439;
AAPL261218C00070000;8/20/2025 10:59 AM;70;159.36;186.35;190.05;0;0.00%;2;2,526;71.68%;TRUE;call;18/12/2026;439;
AAPL261218C00080000;9/30/2025 3:21 PM;80;177.2;179.45;182.75;0;0.00%;1;422;70.90%;TRUE;call;18/12/2026;439;
AAPL261218C00085000;08/08/2025 13:34;85;148.01;172.2;175.9;0;0.00%;29;486;54.13%;TRUE;call;18/12/2026;439;
AAPL261218C00090000;5/29/2025 3:16 PM;90;115.22;114.7;118;0;0.00%;1;497;0.00%;TRUE;call;18/12/2026;439;
AAPL261218C00095000;07/10/2025 14:56;95;122.9;163.15;166.45;0;0.00%;10;99;54.42%;TRUE;call;18/12/2026;439;
AAPL261218C00100000;10/03/2025 12:49;100;163.02;161.35;163.8;0.62;0.38%;110;3,319;64.42%;TRUE;call;18/12/2026;439;
AAPL261218C00105000;08/05/2025 15:24;105;104.25;154.15;156.3;0;0.00%;1;180;51.72%;TRUE;call;18/12/2026;439;
AAPL261218C00110000;9/29/2025 2:26 PM;110;150.11;151.25;154.45;0;0.00%;11;484;59.64%;TRUE;call;18/12/2026;439;
AAPL261218C00115000;8/27/2025 10:49 AM;115;120.5;144.5;147.75;0;0.00%;1;237;50.87%;TRUE;call;18/12/2026;439;
AAPL261218C00120000;9/26/2025 11:15 AM;120;141.29;141.95;144.9;0;0.00%;5;1,183;56.12%;TRUE;call;18/12/2026;439;
AAPL261218C00125000;9/22/2025 10:04 AM;125;133.41;138.4;140.55;0;0.00%;1;348;56.46%;TRUE;call;18/12/2026;439;
AAPL261218C00130000;10/01/2025 12:19;130;132.87;132.65;135;0;0.00%;15;1,415;52.25%;TRUE;call;18/12/2026;439;
AAPL261218C00135000;10/01/2025 12:20;135;128.26;128.1;131.4;0;0.00%;20;662;52.17%;TRUE;call;18/12/2026;439;
AAPL261218C00140000;10/02/2025 11:15;140;123.65;124.05;126.9;0;0.00%;2;1,031;51.47%;TRUE;call;18/12/2026;439;
AAPL261218C00145000;10/02/2025 12:34;145;120.37;119;122.45;0;0.00%;20;478;53.24%;TRUE;call;18/12/2026;439;
AAPL261218C00150000;10/03/2025 11:47;150;117.2;115.2;117.6;5.71;5.12%;1;515;51.12%;TRUE;call;18/12/2026;439;
AAPL261218C00155000;9/25/2025 10:02 AM;155;107.29;111.3;113.15;0;0.00%;1;295;49.80%;TRUE;call;18/12/2026;439;
AAPL261218C00160000;9/30/2025 11:30 AM;160;104.25;106.25;108.95;0;0.00%;2;1,032;48.90%;TRUE;call;18/12/2026;439;
AAPL261218C00165000;9/26/2025 3:19 PM;165;101.32;102.6;103.85;0;0.00%;6;484;46.45%;TRUE;call;18/12/2026;439;
AAPL261218C00170000;10/02/2025 15:19;170;98.35;98.35;99.45;0;0.00%;8;1,004;45.21%;TRUE;call;18/12/2026;439;
AAPL261218C00175000;10/01/2025 15:38;175;92.6;93.9;95.15;0;0.00%;7;827;44.10%;TRUE;call;18/12/2026;439;
AAPL261218C00180000;10/02/2025 13:59;180;89.4;89.85;90.9;0;0.00%;1;1,090;43.03%;TRUE;call;18/12/2026;439;
AAPL261218C00185000;10/03/2025 15:28;185;86.07;85.6;86.55;0.57;0.67%;2;1,281;41.78%;TRUE;call;18/12/2026;439;
AAPL261218C00190000;10/03/2025 15:33;190;82;81.65;82.35;0.15;0.18%;9;991;40.72%;TRUE;call;18/12/2026;439;
AAPL261218C00195000;10/03/2025 15:28;195;78.05;77.6;78.25;0.2;0.26%;18;1,343;39.74%;TRUE;call;18/12/2026;439;
AAPL261218C00200000;10/03/2025 15:37;200;73.97;73.75;74.2;-0.09;-0.12%;90;5,616;38.78%;TRUE;call;18/12/2026;439;
AAPL261218C00210000;10/03/2025 15:28;210;66.35;66.05;66.5;0.7;1.07%;21;6,084;37.18%;TRUE;call;18/12/2026;439;
AAPL261218C00220000;10/03/2025 15:30;220;58.95;58.65;59.1;0.55;0.94%;26;2,812;35.65%;TRUE;call;18/12/2026;439;
AAPL261218C00230000;10/03/2025 15:27;230;51.9;51.7;52.05;-0.1;-0.19%;38;5,385;34.22%;TRUE;call;18/12/2026;439;
AAPL261218C00240000;10/03/2025 15:28;240;45.35;45;45.5;0.12;0.27%;86;5,981;32.97%;TRUE;call;18/12/2026;439;
